ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
419,FP16,Meta-cognition,16.6294,650.7295,39.13,9,7,6,9,7,8,8,8,10,7,8,9,7,10,8,9,9,9,10,10,9,7,7,7,8,9,9,7,7,7,5,6,9,9,10,8,8,8,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.1,8.3333,8.1933,7.9,8.0,7.94,8.2,8.6667,8.3867,8.275,0.0008
420,FP16,Meta-cognition,10.6588,464.2886,43.56,8,8,9,8,8,9,8,8,10,9,7,9,9,10,7,10,9,10,9,10,8,7,6,7,7,9,8,7,6,6,7,7,8,9,10,8,9,8,8,9,9,7,8,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.5,8.0,8.3,7.9,8.0,7.94,8.3,8.6667,8.4467,8.3017,0.0017
421,FP16,Meta-cognition,16.4736,644.4041,39.12,8,7,7,8,7,8,8,10,10,8,8,9,8,10,9,9,9,10,8,10,9,8,6,8,6,8,9,8,6,7,5,7,9,9,9,10,9,8,8,9,9,8,6,8,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.3,8.6667,8.4467,7.7,7.3333,7.5533,8.8,8.6667,8.7467,8.3017,0.0008
422,FP16,Meta-cognition,16.5506,647.3991,39.12,9,8,8,9,8,8,9,9,10,8,9,9,8,10,8,8,9,9,8,10,9,8,6,7,7,9,8,7,7,7,7,8,10,10,9,9,9,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.6,9.0,8.76,8.6,8.6667,8.6267,8.0,7.3333,7.7333,8.4,9.0,8.64,8.44,0.0008
423,FP16,Meta-cognition,16.433,698.7958,42.52,7,4,7,8,6,7,6,7,8,6,5,8,6,6,6,7,7,7,6,9,6,6,3,7,6,5,5,5,5,4,3,8,6,7,7,9,7,6,5,7,9,8,6,9,9,9,9,9,7,6,5,8,6.4,8.3333,7.1733,5.8,7.6667,6.5467,5.3,6.6667,5.8467,7.5,8.6667,7.9667,6.8833,0.0006
424,FP16,Meta-cognition,16.631,653.1448,39.27,8,7,7,8,7,8,9,8,10,10,9,9,8,10,7,9,9,10,9,10,9,8,7,7,6,7,8,7,7,6,6,7,9,9,8,9,9,8,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.3,8.3333,8.3133,7.8,7.3333,7.6133,8.3,8.6667,8.4467,8.2233,0.0008
425,FP16,Meta-cognition,16.7229,647.8736,38.74,8,6,7,8,7,9,7,8,10,7,8,8,8,10,7,10,8,10,8,10,9,9,6,8,6,9,9,7,7,7,6,6,9,9,9,10,9,9,8,8,9,8,8,9,9,9,9,9,9,9,8,9,8.1,9.0,8.46,8.5,8.6667,8.5667,7.5,8.3333,7.8333,8.3,9.0,8.58,8.36,0.0008
426,FP16,Meta-cognition,16.1788,691.1283,42.72,9,7,8,9,8,9,9,8,10,7,8,9,7,10,7,10,9,10,8,10,9,7,6,7,8,9,9,7,6,6,6,7,9,9,9,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.3,8.6667,8.4467,7.8,7.3333,7.6133,8.5,9.0,8.7,8.35,0.0007
427,FP16,Meta-cognition,16.5221,639.5608,38.71,8,7,6,9,9,9,8,8,10,8,7,9,8,10,7,9,10,10,9,10,8,8,7,7,8,9,9,8,6,5,5,7,9,10,9,9,9,8,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.5,9.0,8.7,8.4,8.3333,8.3733,7.5,8.0,7.7,8.5,8.6667,8.5667,8.335,0.0008
428,FP16,Meta-cognition,16.4366,646.0923,39.31,8,8,8,9,7,8,9,9,10,7,8,9,7,9,9,9,10,10,8,10,8,7,5,7,8,9,8,8,6,6,6,6,9,9,9,9,9,9,7,9,9,8,8,8,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.2,8.3333,8.2533,7.7,8.0,7.82,8.5,8.3333,8.4333,8.2567,0.0008
429,FP16,Meta-cognition,16.7641,653.7341,39.0,8,8,7,9,8,8,9,9,10,7,9,10,9,10,7,8,10,9,8,10,8,8,6,7,7,9,8,7,6,8,6,7,9,10,9,9,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.4,9.0,8.64,8.6,8.6667,8.6267,7.7,8.3333,7.9533,8.5,9.0,8.7,8.48,0.0008
430,FP16,Meta-cognition,16.6645,652.2946,39.14,9,7,8,9,6,9,8,8,10,7,9,8,8,10,7,8,10,9,8,10,8,8,6,7,8,7,9,7,7,7,5,7,8,10,10,8,9,8,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.2,8.3333,8.2533,7.8,8.0,7.88,8.1,8.6667,8.3267,8.26,0.0008
431,FP16,Meta-cognition,16.6188,651.8771,39.23,7,7,6,9,7,8,7,8,10,7,8,9,8,10,9,10,10,10,9,10,8,9,6,7,6,7,10,7,6,6,7,8,8,9,10,10,9,9,8,8,9,8,8,9,7,6,5,7,9,9,8,9,7.9,8.3333,8.0733,8.2,7.6667,7.9867,8.0,7.0,7.6,8.6,8.3333,8.4933,8.0383,0.0007
432,FP16,Meta-cognition,16.377,636.4117,38.86,8,9,8,9,9,8,8,8,9,7,8,9,8,10,7,9,10,10,7,10,7,9,6,8,6,8,8,8,7,7,6,8,10,9,10,10,8,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.6,8.3333,8.4933,7.6,7.3333,7.4933,8.8,8.6667,8.7467,8.3133,0.0008
433,FP16,Meta-cognition,16.5149,692.7039,41.94,7,5,3,8,5,6,5,7,8,4,5,8,6,7,5,8,7,6,5,10,7,5,4,7,6,5,7,8,5,4,3,7,8,6,6,8,7,5,4,8,9,8,6,9,9,8,8,8,8,7,6,8,6.6,8.6667,7.4267,5.3,7.6667,6.2467,4.7,6.6667,5.4867,7.9,8.3333,8.0733,6.8083,0.0006
434,FP16,Meta-cognition,16.0283,624.5208,38.96,9,8,8,8,7,9,9,8,10,9,8,9,9,10,7,9,10,9,8,10,8,7,7,7,8,9,8,7,6,8,6,8,9,10,10,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.8,8.6667,8.7467,7.9,7.3333,7.6733,8.4,9.0,8.64,8.44,0.0008
435,FP16,Meta-cognition,16.6856,658.1684,39.45,9,8,7,9,8,8,8,8,10,8,9,9,9,10,8,8,9,10,8,10,7,7,7,6,7,8,9,8,6,6,5,7,10,10,9,10,8,9,7,9,9,8,8,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.4,8.3333,8.3733,7.7,8.0,7.82,8.4,8.6667,8.5067,8.32,0.0008
436,FP16,Meta-cognition,16.4883,644.9347,39.11,9,8,8,9,8,9,8,8,10,6,7,9,7,10,8,9,10,10,8,10,8,7,6,6,7,8,8,7,6,6,6,7,9,10,8,9,9,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.3,8.6667,8.4467,7.5,7.3333,7.4333,8.2,9.0,8.52,8.245,0.0008
437,FP16,Meta-cognition,16.9194,658.6954,38.93,5,4,7,8,6,5,5,7,8,6,6,8,6,7,4,7,7,6,5,9,6,5,4,6,6,5,7,6,5,4,4,7,9,7,6,9,6,6,5,8,9,8,8,9,9,8,8,8,8,7,6,8,6.4,8.6667,7.3067,5.5,7.6667,6.3667,5.3,7.3333,6.1133,7.5,8.3333,7.8333,6.905,0.0006
438,FP16,Meta-cognition,17.0215,667.7969,39.23,9,7,8,9,7,8,8,8,10,7,7,9,7,10,8,9,9,9,9,10,9,9,5,7,7,8,8,8,7,6,6,7,9,10,9,9,9,9,8,8,9,8,8,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.3,8.6667,8.4467,7.6,8.0,7.76,8.4,9.0,8.64,8.3567,0.0007
439,FP16,Meta-cognition,16.713,650.1668,38.9,9,7,9,9,8,8,9,8,10,8,8,9,8,10,7,9,9,9,8,10,8,7,7,7,7,9,9,6,6,7,6,7,9,10,8,9,9,9,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.4,8.6667,8.5067,7.8,7.3333,7.6133,8.3,9.0,8.58,8.32,0.0008
440,FP16,Meta-cognition,16.829,649.6611,38.6,8,8,7,8,8,9,9,8,10,8,8,9,7,10,9,9,10,10,8,10,7,7,7,7,8,8,7,8,7,6,5,7,9,9,9,9,8,8,7,8,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.3,8.6667,8.4467,7.6,7.3333,7.4933,8.3,9.0,8.58,8.26,0.0008
441,FP16,Meta-cognition,16.474,637.2119,38.68,9,8,7,8,6,8,8,9,10,6,8,9,8,10,8,10,10,9,8,10,9,9,6,7,8,7,9,7,7,6,6,8,8,10,9,9,9,8,7,9,9,8,8,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.1,8.6667,8.3267,7.6,8.0,7.76,8.6,9.0,8.76,8.3717,0.0008
442,FP16,Meta-cognition,16.3044,634.2728,38.9,8,8,8,9,7,8,7,8,10,10,9,10,8,10,8,8,10,9,9,10,8,9,7,7,8,9,9,7,6,6,5,8,10,9,8,9,9,8,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.6,8.6667,8.6267,7.8,7.3333,7.6133,8.4,9.0,8.64,8.38,0.0008
443,FP16,Meta-cognition,16.7297,653.4007,39.06,9,10,8,9,6,9,9,9,10,8,8,9,8,9,7,10,10,9,9,10,8,8,7,7,7,8,10,7,7,6,5,8,10,10,10,8,8,8,8,8,9,8,8,9,9,9,9,9,9,9,8,9,8.3,9.0,8.58,8.5,8.6667,8.5667,8.1,8.3333,8.1933,8.5,9.0,8.7,8.51,0.0008
444,FP16,Meta-cognition,16.3856,644.6059,39.34,9,8,6,9,7,9,8,10,9,9,7,10,9,9,7,9,10,10,10,10,8,8,6,7,8,9,8,8,7,7,6,8,10,9,9,10,8,8,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.6,8.6667,8.6267,7.4,7.3333,7.3733,9.0,9.0,9.0,8.425,0.0008
445,FP16,Meta-cognition,16.8782,660.1962,39.12,9,7,8,8,6,9,8,7,10,7,8,8,7,10,7,9,8,10,8,10,9,7,6,7,7,7,9,8,7,7,6,8,8,9,10,9,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.0,9.0,8.4,8.2,8.6667,8.3867,7.8,7.6667,7.7467,8.3,9.0,8.58,8.2783,0.0007
446,FP16,Meta-cognition,16.4532,640.9297,38.95,8,7,6,9,6,9,9,8,10,8,7,9,8,10,6,10,8,10,8,10,8,7,6,8,6,8,8,8,7,5,6,8,8,8,9,9,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,7.8,9.0,8.28,8.1,8.3333,8.1933,7.3,7.3333,7.3133,8.8,8.6667,8.7467,8.1333,0.0008
447,FP16,Meta-cognition,16.2473,635.9458,39.14,8,8,9,10,8,9,8,8,10,8,7,10,7,10,8,8,9,10,10,10,9,10,6,7,6,8,9,7,6,6,5,7,9,10,9,10,8,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.0,9.0,8.4,8.8,8.6667,8.7467,7.9,8.3333,8.0733,8.6,9.0,8.76,8.495,0.0008
448,FP16,Meta-cognition,16.6862,647.5646,38.81,9,7,9,9,7,8,8,8,10,9,8,9,9,10,8,9,10,9,9,10,9,7,7,6,8,9,8,7,7,6,5,7,9,10,7,9,9,9,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.7,9.0,8.82,8.4,8.3333,8.3733,7.7,8.0,7.82,8.3,8.6667,8.4467,8.365,0.0008
449,FP16,Meta-cognition,16.0435,630.6081,39.31,9,7,9,10,7,9,8,8,10,7,8,10,9,9,8,9,10,9,9,10,8,9,5,6,8,8,9,7,6,6,6,7,9,10,10,10,9,9,8,9,9,8,8,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.3,8.6667,8.4467,8.0,8.0,8.0,8.6,9.0,8.76,8.4767,0.0008
450,FP16,Meta-cognition,16.6579,651.6288,39.12,9,8,8,10,6,8,8,9,10,9,8,9,9,10,8,8,10,10,9,10,9,9,7,7,8,8,9,8,6,6,5,8,9,8,9,10,9,8,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.4,8.6667,8.5067,7.9,7.3333,7.6733,8.8,9.0,8.88,8.44,0.0008
451,FP16,Meta-cognition,16.5664,642.5801,38.79,9,6,9,8,7,8,8,9,10,9,8,8,8,9,8,9,9,9,9,10,8,8,6,7,9,10,8,8,7,6,5,8,10,9,9,9,9,9,8,9,9,8,8,9,9,9,8,9,9,9,8,9,8.6,9.0,8.76,8.3,8.6667,8.4467,7.8,8.0,7.88,8.5,9.0,8.7,8.4467,0.0008
452,FP16,Meta-cognition,16.6069,653.1862,39.33,8,7,9,9,7,8,9,9,10,5,8,8,7,9,8,10,10,10,6,10,8,8,6,7,7,9,8,7,7,7,6,9,9,9,9,9,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.2,9.0,8.52,8.1,8.6667,8.3267,7.7,8.3333,7.9533,8.7,9.0,8.82,8.405,0.0008
453,FP16,Meta-cognition,16.4956,638.8655,38.73,8,6,8,9,8,9,9,9,10,9,9,9,7,10,8,8,9,10,10,10,8,10,6,7,8,8,9,8,7,6,6,8,8,9,10,9,9,9,7,9,9,8,8,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.6,8.3333,8.4933,8.2,8.0,8.12,8.6,8.6667,8.6267,8.44,0.0008
454,FP16,Meta-cognition,16.0376,628.0175,39.16,6,6,6,8,6,5,5,8,8,7,5,8,5,6,5,9,8,6,7,8,5,6,3,6,6,6,5,7,6,4,4,8,8,6,6,8,7,6,4,8,9,8,6,9,9,8,8,8,8,7,6,8,6.5,8.6667,7.3667,5.8,7.6667,6.5467,5.0,6.6667,5.6667,7.8,8.3333,8.0133,6.8983,0.0007
455,FP16,Meta-cognition,16.5066,640.6136,38.81,9,7,6,9,8,9,8,9,10,10,7,8,8,10,8,9,10,10,8,10,8,8,7,8,8,10,9,7,7,6,5,9,9,10,10,10,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.6,9.0,8.76,8.9,8.3333,8.6733,7.6,7.3333,7.4933,8.8,8.6667,8.7467,8.4183,0.0008
456,FP16,Meta-cognition,16.8962,665.5954,39.39,9,9,7,9,7,9,8,9,10,10,7,8,7,9,7,9,9,10,8,10,9,8,6,7,7,8,8,7,6,7,5,7,9,9,8,9,9,8,7,8,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.7,8.6667,8.6867,7.1,7.3333,7.1933,8.3,9.0,8.58,8.245,0.0007
457,FP16,Meta-cognition,16.5283,642.151,38.85,9,8,6,9,7,8,9,8,10,10,8,9,8,10,8,9,9,9,7,10,8,9,6,8,8,9,8,8,6,7,6,8,9,9,9,8,8,9,7,9,9,8,8,9,9,9,9,9,9,9,8,9,8.2,9.0,8.52,8.8,8.6667,8.7467,7.4,8.3333,7.7733,8.6,9.0,8.76,8.45,0.0008
458,FP16,Meta-cognition,16.5462,702.8356,42.48,8,7,8,8,8,8,9,8,10,7,7,9,6,10,7,8,10,9,9,10,8,8,6,7,8,8,9,7,7,7,4,8,10,10,9,10,8,9,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.3,8.6667,8.4467,7.5,7.3333,7.4333,8.4,9.0,8.64,8.275,0.0007
459,FP16,Meta-cognition,16.5877,647.7414,39.05,9,8,7,8,8,9,10,8,10,7,9,9,7,10,8,9,9,9,10,10,8,8,7,6,8,8,10,8,6,7,6,8,10,9,9,10,9,9,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.4,9.0,8.64,8.4,8.3333,8.3733,8.4,8.0,8.24,8.5,8.6667,8.5667,8.455,0.0008
460,FP16,Meta-cognition,16.1924,637.2841,39.36,7,3,4,8,5,5,6,7,8,5,6,9,7,7,5,8,9,6,6,10,7,6,4,6,6,5,6,7,4,4,2,7,7,6,6,7,7,6,4,8,9,8,6,9,9,8,7,8,8,7,6,8,6.7,8.6667,7.4867,5.3,7.6667,6.2467,4.9,6.3333,5.4733,7.7,8.3333,7.9533,6.79,0.0007
461,FP16,Meta-cognition,16.5224,643.737,38.96,8,5,7,8,8,9,8,8,10,8,7,9,7,10,8,8,10,10,9,10,9,8,7,7,9,9,8,7,5,6,6,8,10,10,8,9,9,9,7,9,9,8,8,9,9,9,9,9,9,9,8,9,8.5,9.0,8.7,8.4,8.6667,8.5067,7.5,8.3333,7.8333,8.3,9.0,8.58,8.405,0.0008
462,FP16,Meta-cognition,16.7228,659.2346,39.42,9,8,6,9,7,9,8,7,10,9,7,9,8,10,9,10,10,10,9,10,8,8,6,7,7,8,8,8,7,7,6,8,8,9,10,10,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.7,8.3333,8.5533,7.7,7.3333,7.5533,8.7,8.6667,8.6867,8.3433,0.0008
463,FP16,Meta-cognition,16.8192,709.2725,42.17,8,7,9,8,8,9,9,8,10,9,8,8,8,10,7,8,9,9,9,10,8,9,6,7,6,8,9,7,6,6,6,7,9,9,9,10,8,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.0,9.0,8.4,8.5,8.6667,8.5667,8.0,7.6667,7.8667,8.2,9.0,8.52,8.3383,0.0007
464,FP16,Meta-cognition,16.7022,649.3962,38.88,8,8,9,9,7,8,8,9,10,8,9,8,7,10,8,9,10,10,10,10,8,9,6,7,7,7,9,7,6,7,5,8,10,9,10,10,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.5,8.6667,8.5667,8.2,7.3333,7.8533,8.6,9.0,8.76,8.425,0.0008
465,FP16,Meta-cognition,16.543,648.8468,39.22,7,5,4,7,6,6,5,8,7,5,5,7,6,7,5,7,7,7,6,10,6,6,4,6,5,5,5,6,5,4,3,6,7,8,6,7,7,6,5,8,9,8,8,9,9,8,8,8,8,7,6,8,6.3,8.6667,7.2467,5.9,7.6667,6.6067,4.8,7.3333,5.8133,7.2,8.3333,7.6533,6.83,0.0006
466,FP16,Meta-cognition,16.7821,652.8449,38.9,9,7,7,9,8,8,8,8,10,8,8,9,7,10,9,8,10,10,9,10,8,8,6,7,7,8,9,7,7,6,5,7,8,9,9,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.3,8.6667,8.4467,7.8,7.3333,7.6133,8.3,9.0,8.58,8.305,0.0008
467,FP16,Meta-cognition,16.4877,645.0732,39.12,9,7,7,9,8,8,9,8,10,6,9,9,7,10,7,9,10,10,7,10,7,8,7,8,7,10,9,7,7,6,6,6,9,10,10,9,8,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.4,8.3333,8.3733,7.9,7.3333,7.6733,8.4,8.6667,8.5067,8.2683,0.0008
468,FP16,Meta-cognition,16.6427,647.5888,38.91,8,8,7,7,7,9,8,8,10,8,9,9,9,9,7,9,9,9,10,10,8,9,5,7,9,8,9,9,7,7,6,7,9,9,10,9,9,9,7,9,9,8,8,9,9,8,8,8,9,9,8,9,8.5,9.0,8.7,8.5,8.3333,8.4333,7.8,8.0,7.88,8.4,8.6667,8.5067,8.38,0.0008
469,FP16,Meta-cognition,16.8739,711.5833,42.17,6,5,5,8,5,6,3,8,9,5,5,8,6,7,5,7,8,6,6,10,6,5,4,6,6,6,5,6,5,3,4,7,8,7,6,9,7,6,5,8,9,8,8,9,9,8,8,8,7,6,5,8,6.6,8.3333,7.2933,5.6,7.3333,6.2933,4.8,7.0,5.68,7.7,8.3333,7.9533,6.805,0.0006
470,FP16,Meta-cognition,16.5069,644.3202,39.03,8,8,7,8,8,8,9,9,9,7,8,9,7,10,8,9,10,10,9,10,8,8,6,7,8,8,9,7,7,6,6,6,9,9,9,8,9,8,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.2,8.6667,8.3867,7.8,7.3333,7.6133,8.2,9.0,8.52,8.275,0.0008
471,FP16,Meta-cognition,16.754,650.9824,38.86,8,7,9,9,7,9,7,8,10,9,8,9,8,10,7,10,10,10,9,10,8,8,6,8,7,8,9,8,6,6,6,8,10,8,10,9,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.4,8.3333,8.3733,7.9,7.3333,7.6733,8.8,8.6667,8.7467,8.3433,0.0008
472,FP16,Meta-cognition,16.6654,649.6745,38.98,8,8,7,8,9,8,8,8,10,7,9,9,9,10,8,9,9,10,8,10,8,8,6,7,8,9,10,8,7,7,5,7,8,10,8,8,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.5,9.0,8.7,8.6,8.3333,8.4933,7.7,7.3333,7.5533,8.3,8.6667,8.4467,8.2983,0.0008
473,FP16,Meta-cognition,16.3256,638.4097,39.1,8,8,7,9,8,8,8,7,10,8,8,9,9,9,7,9,10,9,9,10,8,8,7,8,7,9,8,7,6,7,6,7,9,9,9,9,9,9,8,8,9,8,8,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.4,8.6667,8.5067,7.7,8.0,7.82,8.3,9.0,8.58,8.3867,0.0008
474,FP16,Meta-cognition,16.9008,654.2009,38.71,9,9,8,8,6,8,8,8,10,8,8,9,9,10,8,9,10,10,9,10,9,8,6,7,7,10,9,8,6,5,7,8,10,9,10,10,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.6,8.6667,8.6267,8.1,7.3333,7.7933,8.6,9.0,8.76,8.47,0.0008
475,FP16,Meta-cognition,16.4214,641.1354,39.04,6,4,5,7,6,6,7,7,8,6,5,9,6,7,6,8,8,8,5,10,7,6,4,5,6,6,5,7,5,4,4,6,7,7,7,8,7,6,5,8,9,8,8,9,9,8,7,8,8,7,6,8,6.6,8.6667,7.4267,6.0,7.6667,6.6667,5.3,7.0,5.98,7.5,8.3333,7.8333,6.9767,0.0007
476,FP16,Meta-cognition,16.6146,645.1035,38.83,8,8,8,9,7,8,7,9,10,9,9,9,8,10,8,10,10,9,10,10,8,8,6,8,8,9,8,7,6,6,4,8,9,9,9,8,9,8,7,9,9,8,6,9,9,8,7,8,9,9,8,9,8.3,9.0,8.58,8.4,8.3333,8.3733,7.6,7.0,7.36,8.7,8.6667,8.6867,8.25,0.0008
477,FP16,Meta-cognition,16.6435,650.3827,39.08,9,7,7,8,6,7,8,8,10,8,8,9,7,10,8,9,9,10,10,10,7,8,5,7,7,9,8,8,6,6,6,8,9,9,9,10,9,8,8,9,9,8,6,9,8,8,7,8,9,9,8,9,7.9,8.6667,8.2067,8.2,8.3333,8.2533,7.7,7.0,7.42,8.6,8.6667,8.6267,8.1267,0.0008
478,FP16,Meta-cognition,17.0249,657.5418,38.62,8,8,8,8,7,8,8,7,10,7,8,10,8,10,8,9,9,9,9,10,8,8,7,7,8,9,8,7,6,7,6,7,10,9,9,10,8,9,8,8,9,8,8,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.4,8.3333,8.3733,7.9,8.0,7.94,8.3,8.6667,8.4467,8.32,0.0007
479,FP16,Meta-cognition,3.7634,142.7032,37.92,9,7,8,9,8,9,9,9,10,6,9,9,8,9,8,8,10,9,7,10,8,8,7,8,6,8,10,7,7,7,7,7,10,10,9,9,9,9,8,8,8,8,6,9,7,7,5,7,9,9,8,9,8.5,8.0,8.3,8.2,8.0,8.12,8.2,6.3333,7.4533,8.4,8.3333,8.3733,8.0617,0.015
480,FP16,Meta-cognition,16.4245,642.7571,39.13,9,8,8,9,9,8,9,7,10,7,9,10,9,10,8,9,8,10,10,10,8,8,7,7,6,8,9,8,7,7,6,7,9,9,9,8,9,8,7,9,9,8,8,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.3,8.6667,8.4467,8.2,8.0,8.12,8.4,9.0,8.64,8.4617,0.0008
481,FP16,Meta-cognition,16.7105,651.6928,39.0,8,8,7,8,7,9,9,10,9,7,8,9,9,9,6,10,10,10,9,10,10,7,6,7,8,8,7,7,6,6,4,8,9,10,9,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.3,8.6667,8.4467,7.3,7.3333,7.3133,8.7,9.0,8.82,8.32,0.0008
482,FP16,Meta-cognition,16.6723,652.4739,39.14,7,5,4,7,5,6,5,6,9,5,4,8,7,6,4,8,7,6,6,10,7,5,3,6,4,6,6,6,5,4,4,6,9,7,5,7,7,6,5,8,9,7,6,9,9,8,8,8,8,7,6,8,6.7,8.6667,7.4867,5.6,7.3333,6.2933,4.6,6.6667,5.4267,7.2,8.3333,7.6533,6.715,0.0006
483,FP16,Meta-cognition,16.211,637.7994,39.34,8,8,8,9,9,8,9,9,10,8,8,9,8,10,8,8,10,9,7,10,8,7,6,7,7,8,8,8,6,6,6,7,9,9,9,9,8,9,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.2,8.6667,8.3867,7.6,7.3333,7.4933,8.5,9.0,8.7,8.29,0.0008
484,FP16,Meta-cognition,16.7186,647.7566,38.74,7,8,8,9,7,8,9,8,10,8,8,9,7,10,8,8,9,10,9,10,10,8,6,7,7,8,8,7,7,6,6,7,9,9,9,9,9,9,8,8,9,8,8,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.4,8.3333,8.3733,7.9,8.0,7.94,8.2,8.6667,8.3867,8.305,0.0008
485,FP16,Meta-cognition,16.8577,659.6453,39.13,9,8,8,9,8,8,9,8,9,8,7,9,8,10,8,10,9,9,9,10,8,7,6,6,7,8,9,7,8,8,5,6,10,10,10,10,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.5,9.0,8.7,8.5,8.3333,8.4333,7.9,7.3333,7.6733,8.4,8.6667,8.5067,8.3283,0.0007
486,FP16,Meta-cognition,17.0193,660.3388,38.8,9,8,9,9,7,9,8,8,10,7,9,10,8,10,8,9,10,9,9,10,8,9,7,8,6,8,9,6,6,6,5,7,10,10,9,10,9,9,8,8,9,8,8,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.5,8.3333,8.4333,8.1,8.0,8.06,8.5,8.6667,8.5667,8.41,0.0007
487,FP16,Meta-cognition,15.164,589.7911,38.89,9,7,6,8,8,9,8,9,10,8,9,9,8,9,8,7,10,10,9,10,8,8,6,7,9,9,9,7,6,6,5,8,10,9,9,9,9,9,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.7,9.0,8.82,8.4,8.3333,8.3733,7.6,7.3333,7.4933,8.3,8.6667,8.4467,8.2833,0.0009
