ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
416,NF4,Meta-cognition,54.8339,1741.7965,31.76,9,8,8,8,6,7,8,8,10,9,8,10,7,10,8,9,10,10,8,10,8,9,6,7,8,8,8,7,6,7,6,7,10,9,10,9,9,8,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.8,7.6667,7.7467,8.4,9.0,8.64,8.3167,0.0001
417,NF4,Meta-cognition,54.7327,1735.8227,31.71,8,7,8,9,7,8,9,9,10,7,8,10,9,10,7,8,9,10,9,10,7,9,5,7,8,8,8,7,7,6,6,6,10,9,9,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.7,7.6667,7.6867,8.5,9.0,8.7,8.3017,0.0001
418,NF4,Meta-cognition,55.0597,1795.1931,32.6,9,8,9,9,6,8,8,8,9,8,8,9,8,10,8,9,10,10,8,10,8,8,6,7,6,8,9,7,6,7,5,6,10,9,10,9,9,8,7,9,9,8,8,9,6,6,6,9,7,6,5,8,8.1,7.3333,7.7933,8.4,6.6667,7.7067,7.8,6.3333,7.2133,8.3,8.6667,8.4467,7.79,0.0001
419,NF4,Meta-cognition,54.7524,1725.9821,31.52,9,9,7,9,7,8,10,8,10,9,10,10,9,10,8,9,10,9,9,10,8,9,6,6,8,8,9,7,6,6,6,7,9,8,9,8,9,8,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.4,8.3333,8.3733,8.2,7.6667,7.9867,8.2,9.0,8.52,8.3617,0.0001
420,NF4,Meta-cognition,53.5431,1695.9719,31.67,8,8,8,9,7,7,8,8,9,10,8,8,7,10,8,9,10,10,8,10,8,8,6,7,6,8,8,7,6,7,6,7,9,10,9,8,9,9,7,8,9,8,8,9,8,8,7,9,9,9,8,9,7.9,8.6667,8.2067,8.7,8.3333,8.5533,7.6,7.6667,7.6267,8.1,9.0,8.46,8.2117,0.0001
421,NF4,Meta-cognition,54.4784,1706.1936,31.32,7,7,7,8,7,6,7,8,9,7,6,8,5,8,8,8,9,8,7,10,7,6,5,6,6,6,8,6,5,5,4,6,8,8,8,8,8,7,6,8,9,8,8,8,8,8,7,9,9,9,8,9,7.1,8.6667,7.7267,6.8,8.3333,7.4133,6.6,7.6667,7.0267,7.6,8.6667,8.0267,7.5483,0.0001
422,NF4,Meta-cognition,54.7374,1724.5591,31.51,8,8,7,9,8,8,8,9,10,9,8,9,7,10,8,9,10,8,8,10,9,8,6,7,7,9,8,7,7,7,6,7,9,9,9,8,8,9,8,8,9,8,6,8,6,6,6,9,7,6,5,8,8.3,7.3333,7.9133,8.5,6.6667,7.7667,7.6,5.6667,6.8267,8.3,8.3333,8.3133,7.705,0.0001
423,NF4,Meta-cognition,54.8641,1772.517,32.31,9,7,8,9,8,9,9,8,10,8,7,9,8,10,8,9,10,10,10,10,8,7,6,7,8,9,9,7,6,7,5,7,10,9,9,10,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.5,8.3333,8.4333,7.9,7.0,7.54,8.4,9.0,8.64,8.31,0.0001
424,NF4,Meta-cognition,55.3046,1743.6658,31.53,8,8,7,9,8,8,8,8,10,8,8,9,8,10,8,10,10,9,8,10,9,9,5,7,8,9,8,7,7,6,5,8,9,10,9,10,9,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.6,8.3333,8.4933,7.4,7.6667,7.5067,8.6,9.0,8.76,8.3467,0.0001
425,NF4,Meta-cognition,54.4933,1794.4173,32.93,8,7,8,9,7,7,9,9,10,8,7,10,7,10,8,9,10,9,9,10,7,7,6,7,8,7,8,7,7,6,5,6,9,9,9,8,9,9,8,9,9,8,8,9,6,6,6,9,9,9,8,9,8.2,8.0,8.12,7.9,7.6667,7.8067,7.7,7.3333,7.5533,8.4,9.0,8.64,8.03,0.0001
426,NF4,Meta-cognition,54.0589,1717.4246,31.77,8,6,5,8,6,6,7,7,9,7,6,8,7,8,7,9,9,8,8,9,7,6,5,6,7,6,8,6,6,5,5,7,8,7,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.6,8.3333,7.2933,6.6,7.0,6.76,7.6,9.0,8.16,7.545,0.0001
427,NF4,Meta-cognition,54.7375,1741.7093,31.82,8,5,6,8,8,7,8,8,10,8,7,7,6,8,7,9,8,7,7,9,8,7,5,6,7,7,7,6,5,4,6,6,8,7,9,5,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.6,8.6667,8.0267,6.7,8.3333,7.3533,6.9,7.0,6.94,7.2,9.0,7.92,7.56,0.0001
428,NF4,Meta-cognition,54.7629,1785.2038,32.6,8,7,7,8,7,8,8,8,10,8,7,9,8,10,8,8,10,9,9,10,8,8,6,7,7,8,8,7,6,6,5,7,7,10,9,10,9,9,7,9,9,8,8,8,6,6,6,9,9,9,8,9,8.0,8.0,8.0,8.3,7.6667,8.0467,7.4,7.3333,7.3733,8.3,8.6667,8.4467,7.9667,0.0001
429,NF4,Meta-cognition,54.9588,1739.2895,31.65,8,9,8,9,6,8,8,8,10,9,8,9,9,10,9,10,9,9,9,10,8,8,7,7,7,8,9,7,7,6,5,7,8,9,9,9,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.5,8.3333,8.4333,8.0,7.0,7.6,8.5,9.0,8.7,8.25,0.0001
430,NF4,Meta-cognition,54.3976,1731.0224,31.82,7,6,6,8,7,6,7,8,9,5,6,7,7,8,7,8,8,8,9,10,8,6,6,6,8,6,7,6,5,5,5,7,8,7,9,10,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.4,8.3333,7.1733,6.9,7.0,6.94,7.8,9.0,8.28,7.59,0.0001
431,NF4,Meta-cognition,54.7882,1738.2099,31.73,9,6,8,9,8,10,9,8,10,7,8,10,8,10,8,8,10,9,8,10,9,8,7,7,8,8,8,7,6,6,6,8,9,8,9,9,9,8,8,8,9,8,8,9,7,6,5,8,7,6,5,8,8.6,7.6667,8.2267,8.0,6.6667,7.4667,7.9,6.0,7.14,8.4,8.3333,8.3733,7.8017,0.0001
432,NF4,Meta-cognition,54.4507,1715.6532,31.51,8,9,8,9,7,9,8,10,10,9,8,9,7,9,8,8,9,10,8,10,8,8,6,8,8,9,8,8,7,7,7,7,9,8,9,8,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.7,8.3333,8.5533,7.8,7.0,7.48,8.6,9.0,8.76,8.28,0.0001
433,NF4,Meta-cognition,54.7858,1725.883,31.5,6,6,4,7,5,5,5,7,8,4,4,7,4,8,5,7,7,7,6,8,6,4,4,6,6,7,6,5,3,5,4,6,6,6,7,8,7,6,4,6,9,7,6,9,8,8,7,9,9,9,8,9,5.8,8.6667,6.9467,5.8,8.0,6.68,4.9,7.0,5.74,6.7,9.0,7.62,6.7467,0.0001
434,NF4,Meta-cognition,53.7807,1711.6392,31.83,8,9,7,9,6,8,9,8,10,7,7,9,8,10,9,9,10,9,9,10,7,9,7,7,7,7,9,8,6,6,6,7,10,9,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.3,8.3333,8.3133,8.0,7.6667,7.8667,8.5,9.0,8.7,8.3017,0.0001
435,NF4,Meta-cognition,55.0645,1744.5189,31.68,8,7,8,9,7,7,8,8,10,7,6,9,8,10,8,9,9,9,9,10,9,9,6,8,7,9,9,7,7,6,6,7,9,10,8,8,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.3,8.3333,8.3133,7.5,7.0,7.3,8.4,9.0,8.64,8.175,0.0001
436,NF4,Meta-cognition,54.9882,1807.9796,32.88,9,6,8,10,7,9,8,9,10,8,8,8,8,10,8,9,10,10,9,10,8,8,6,7,7,8,7,8,6,6,5,8,9,8,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.2,8.3333,8.2533,7.6,7.6667,7.6267,8.7,9.0,8.82,8.2867,0.0001
437,NF4,Meta-cognition,55.1856,1750.322,31.72,9,7,9,9,6,7,8,8,10,9,8,9,7,9,8,9,10,10,9,10,9,8,7,7,6,8,8,7,6,7,6,7,8,9,8,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.3,8.3333,8.3133,7.9,7.6667,7.8067,8.5,9.0,8.7,8.2717,0.0001
438,NF4,Meta-cognition,55.0794,1755.9849,31.88,8,6,7,9,7,9,9,8,10,7,7,9,7,10,8,7,10,10,8,10,8,7,6,7,8,9,7,8,7,6,6,8,8,9,10,9,9,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.2,8.3333,8.2533,7.6,7.6667,7.6267,8.3,9.0,8.58,8.2117,0.0001
439,NF4,Meta-cognition,54.8554,1731.2085,31.56,8,7,7,8,6,8,8,8,9,6,7,8,6,7,7,8,9,8,7,9,7,6,5,6,6,8,8,6,6,3,5,6,8,6,9,8,8,7,6,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.6,8.3333,7.2933,6.9,7.0,6.94,7.5,9.0,8.1,7.545,0.0001
440,NF4,Meta-cognition,55.5326,1750.2676,31.52,7,6,7,8,6,6,7,8,8,8,6,8,7,8,7,8,10,8,8,9,7,6,5,7,6,6,8,6,6,3,5,6,7,7,8,8,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.1,8.6667,7.7267,6.5,8.3333,7.2333,6.8,7.0,6.88,7.6,9.0,8.16,7.5,0.0001
441,NF4,Meta-cognition,54.4759,1748.1011,32.09,7,5,7,8,6,6,8,7,9,6,7,9,7,8,6,8,8,8,7,10,8,7,5,7,5,5,8,6,6,5,4,6,9,7,7,9,8,7,7,8,9,8,8,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.4,8.3333,7.1733,6.6,7.6667,7.0267,7.8,9.0,8.28,7.5817,0.0001
442,NF4,Meta-cognition,54.2943,1769.0745,32.58,7,5,7,8,7,8,7,7,10,7,7,8,7,8,7,8,8,8,7,10,7,8,6,7,5,6,8,6,6,4,5,6,9,6,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.7,8.3333,7.3533,6.9,7.0,6.94,7.6,9.0,8.16,7.59,0.0001
443,NF4,Meta-cognition,55.0634,1723.697,31.3,8,6,5,8,6,6,7,7,9,6,7,8,7,7,7,9,8,8,8,10,6,6,6,6,7,7,7,6,6,5,5,7,8,7,7,8,8,7,7,8,9,8,8,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.5,8.3333,7.2333,6.6,7.6667,7.0267,7.7,9.0,8.22,7.5817,0.0001
444,NF4,Meta-cognition,54.4256,1723.9019,31.67,7,5,8,7,6,6,8,7,9,7,7,8,7,8,7,9,9,8,6,9,8,7,5,6,5,6,8,5,6,5,4,6,10,7,7,7,8,7,7,7,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.6,8.3333,7.2933,6.7,7.0,6.82,7.1,9.0,7.86,7.485,0.0001
445,NF4,Meta-cognition,55.176,1730.2212,31.36,9,8,8,9,7,8,9,8,10,8,8,9,8,10,8,8,10,8,9,10,8,8,6,7,6,9,8,9,6,7,5,7,9,9,9,10,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.3,8.3333,8.3133,7.8,7.0,7.48,8.6,9.0,8.76,8.235,0.0001
446,NF4,Meta-cognition,55.1246,1806.971,32.78,8,6,6,7,7,7,7,7,9,8,7,8,8,8,7,7,8,7,8,9,7,7,5,7,6,7,9,6,5,4,5,5,7,8,9,9,8,7,7,8,9,8,6,9,6,6,6,9,7,6,5,8,7.3,7.3333,7.3133,6.9,6.6667,6.8067,7.0,5.6667,6.4667,7.3,8.6667,7.8467,7.1083,0.0001
447,NF4,Meta-cognition,54.6432,1733.4478,31.72,9,8,7,9,6,9,9,8,10,6,7,9,9,10,7,9,9,10,8,10,8,8,6,7,8,8,8,7,7,6,6,7,9,8,10,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,7.6,7.0,7.36,8.4,9.0,8.64,8.19,0.0001
448,NF4,Meta-cognition,54.8744,1721.0765,31.36,8,6,8,9,7,8,8,9,10,9,8,9,7,9,9,8,10,9,9,10,9,9,7,7,8,9,8,6,7,6,6,8,8,10,10,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.4,8.3333,8.3733,8.1,7.6667,7.9267,8.5,9.0,8.7,8.3617,0.0001
449,NF4,Meta-cognition,54.0385,1696.5855,31.4,8,5,6,7,5,6,9,7,10,6,7,8,6,7,7,9,9,8,7,10,7,7,6,6,8,7,7,7,5,5,5,7,8,7,9,8,8,6,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.4,8.3333,7.1733,7.0,7.0,7.0,7.7,9.0,8.22,7.575,0.0001
450,NF4,Meta-cognition,54.8351,1723.398,31.43,8,8,7,9,7,9,9,9,10,6,8,9,7,10,7,8,10,9,8,10,8,8,6,6,6,8,8,6,7,6,6,8,10,10,8,9,9,9,9,8,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.3,8.3333,8.3133,7.6,7.0,7.36,8.2,9.0,8.52,8.145,0.0001
451,NF4,Meta-cognition,54.4256,1720.6258,31.61,8,5,7,8,6,7,6,9,9,8,8,8,8,8,6,8,8,7,8,10,9,7,6,7,7,7,9,6,6,6,5,7,6,6,8,7,8,7,7,7,9,8,8,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.8,8.3333,7.4133,7.0,7.6667,7.2667,7.7,9.0,8.22,7.7167,0.0001
452,NF4,Meta-cognition,55.4174,1746.325,31.51,8,5,5,7,5,7,7,8,9,6,8,7,6,8,6,8,9,8,8,10,8,7,5,8,6,7,8,6,5,5,5,7,8,6,9,7,8,7,7,8,9,8,6,9,6,6,6,9,7,6,5,8,7.2,7.3333,7.2533,6.6,6.6667,6.6267,6.8,5.6667,6.3467,7.6,8.6667,8.0267,7.0633,0.0001
453,NF4,Meta-cognition,54.5913,1715.8988,31.43,7,6,6,8,4,6,8,7,8,7,7,8,7,8,7,8,8,8,8,9,8,8,5,6,7,7,7,7,6,5,6,7,9,7,8,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.2,8.6667,7.7867,6.9,8.3333,7.4733,6.9,7.0,6.94,7.7,9.0,8.22,7.605,0.0001
454,NF4,Meta-cognition,54.2668,1785.6837,32.91,8,5,6,6,6,6,7,8,9,6,7,8,5,8,7,9,9,8,7,9,7,6,5,7,7,6,7,6,5,4,4,7,8,8,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.2,8.6667,7.7867,6.4,8.3333,7.1733,6.5,7.0,6.7,7.6,9.0,8.16,7.455,0.0001
455,NF4,Meta-cognition,54.6297,1731.4773,31.69,8,8,7,9,6,9,8,8,10,8,9,9,8,10,7,9,8,10,9,10,8,9,6,7,9,8,8,7,7,7,5,7,9,9,9,9,8,8,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.6,8.3333,8.4933,7.5,7.0,7.3,8.4,9.0,8.64,8.19,0.0001
456,NF4,Meta-cognition,55.312,1802.7983,32.59,9,7,8,9,7,9,9,6,10,8,9,10,9,10,8,9,10,10,10,10,8,9,6,7,7,9,8,7,7,6,6,7,10,9,8,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.6,8.3333,8.4933,8.0,7.6667,7.8667,8.3,9.0,8.58,8.3917,0.0001
457,NF4,Meta-cognition,54.6586,1717.0245,31.41,9,6,7,9,8,8,8,7,10,7,8,9,9,9,8,9,9,8,8,10,8,9,5,8,8,9,8,7,6,7,5,8,9,9,9,9,9,9,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.1,8.3333,8.1933,7.3,7.6667,7.4467,8.5,9.0,8.7,8.2267,0.0001
458,NF4,Meta-cognition,54.7927,1733.6408,31.64,9,7,7,9,7,8,8,9,10,8,8,9,7,9,8,8,9,9,8,10,7,7,7,7,8,9,8,7,7,7,6,9,9,9,9,9,9,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.2,8.3333,8.2533,7.7,7.6667,7.6867,8.5,9.0,8.7,8.2567,0.0001
459,NF4,Meta-cognition,54.9207,1795.9896,32.7,8,8,8,9,8,8,8,8,9,6,8,9,8,10,8,8,9,9,9,10,8,8,6,7,8,9,8,8,6,6,6,6,10,8,9,9,8,9,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.1,8.3333,8.1933,7.7,7.6667,7.6867,8.3,9.0,8.58,8.2117,0.0001
460,NF4,Meta-cognition,54.4072,1731.8694,31.83,9,7,7,8,7,8,8,8,10,9,9,9,8,10,6,8,9,10,8,10,8,8,5,7,9,9,9,7,7,6,5,7,8,10,9,9,8,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.4,7.0,7.24,8.2,9.0,8.52,8.16,0.0001
461,NF4,Meta-cognition,54.4615,1714.9417,31.49,9,6,8,8,8,8,8,8,10,9,8,10,8,10,8,9,10,10,8,10,8,8,7,7,8,7,8,8,6,7,5,6,9,10,9,8,8,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.4,8.3333,8.3733,7.7,7.6667,7.6867,8.2,9.0,8.52,8.2717,0.0001
462,NF4,Meta-cognition,55.6233,1749.5431,31.45,9,8,8,9,4,8,9,9,10,9,8,9,8,10,6,9,10,10,8,10,8,8,5,8,7,9,7,8,7,7,7,8,8,10,10,9,9,9,8,9,9,8,6,9,6,6,6,9,9,9,8,9,8.0,8.0,8.0,8.8,7.6667,8.3467,7.6,6.6667,7.2267,8.8,9.0,8.88,8.1133,0.0001
463,NF4,Meta-cognition,54.8387,1795.9017,32.75,9,6,9,9,7,7,8,9,10,7,8,9,7,10,8,10,10,10,8,10,8,8,6,7,8,8,9,7,5,6,5,7,8,9,9,8,8,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.0,8.3333,8.1333,7.8,7.6667,7.7467,8.5,9.0,8.7,8.2117,0.0001
464,NF4,Meta-cognition,54.8803,1738.9588,31.69,8,6,7,6,6,6,7,7,9,7,8,9,5,9,8,8,9,8,8,9,8,6,5,6,8,8,8,7,6,5,5,6,7,7,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.9,8.3333,7.4733,7.1,7.0,7.06,7.4,9.0,8.04,7.62,0.0001
465,NF4,Meta-cognition,54.5139,1722.1545,31.59,8,7,8,8,8,8,8,9,10,7,8,8,7,9,8,9,10,10,9,10,8,7,7,6,7,9,8,7,6,7,5,6,10,8,9,10,9,9,8,9,9,8,8,9,6,6,6,9,9,9,8,9,8.3,8.0,8.18,8.1,7.6667,7.9267,7.8,7.3333,7.6133,8.2,9.0,8.52,8.06,0.0001
466,NF4,Meta-cognition,55.3891,1794.2627,32.39,8,6,7,7,7,8,7,8,9,6,7,8,6,9,8,8,8,8,7,9,7,7,5,7,5,6,8,6,7,5,5,7,8,8,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,7.0,8.3333,7.5333,6.9,7.0,6.94,7.6,9.0,8.16,7.62,0.0001
467,NF4,Meta-cognition,54.9298,1721.8913,31.35,7,6,7,8,6,6,9,7,9,5,7,8,8,9,7,8,8,7,7,10,7,7,5,6,7,7,9,6,6,5,5,6,8,8,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.7,8.3333,7.3533,7.1,7.0,7.06,7.5,9.0,8.1,7.605,0.0001
468,NF4,Meta-cognition,55.2018,1759.5007,31.87,8,8,8,8,7,8,8,8,10,7,7,8,9,10,8,9,10,9,9,10,8,7,6,8,8,8,8,8,6,5,6,7,10,10,10,9,9,8,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.0,8.3333,8.1333,7.7,7.0,7.42,8.4,9.0,8.64,8.19,0.0001
469,NF4,Meta-cognition,54.9979,1812.1633,32.95,9,8,7,8,8,9,9,9,10,9,8,9,7,10,9,8,9,10,9,10,8,8,7,7,6,9,9,7,6,6,5,7,10,10,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.8,8.3333,8.6133,8.0,7.6667,7.8667,8.3,9.0,8.58,8.3617,0.0001
470,NF4,Meta-cognition,54.4313,1765.8271,32.44,8,6,7,7,7,6,7,7,9,5,7,8,7,8,7,8,9,7,8,9,7,7,6,5,6,6,8,5,6,4,3,6,8,6,8,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.2,8.3333,7.0533,6.8,7.0,6.88,7.2,9.0,7.92,7.455,0.0001
471,NF4,Meta-cognition,55.1132,1721.6068,31.24,7,7,7,8,6,7,8,7,9,6,6,8,6,8,7,7,8,9,7,9,8,6,4,6,6,7,7,7,6,5,4,7,9,7,8,7,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.2,8.6667,7.7867,6.9,8.3333,7.4733,6.5,7.0,6.7,7.4,9.0,8.04,7.5,0.0001
472,NF4,Meta-cognition,54.6973,1784.7087,32.63,7,6,6,8,7,7,8,9,9,7,8,9,7,8,7,8,9,7,8,9,7,7,5,5,6,5,8,7,6,5,4,7,9,7,8,8,8,7,7,7,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.6,8.3333,7.2933,6.9,7.0,6.94,7.7,9.0,8.22,7.605,0.0001
473,NF4,Meta-cognition,54.4024,1775.539,32.64,7,5,6,8,7,6,7,8,9,4,7,8,7,8,7,7,9,8,7,10,8,5,6,7,5,7,8,6,6,5,5,7,10,7,8,9,8,7,7,7,9,8,6,9,8,8,7,9,9,9,8,9,7.6,8.6667,8.0267,6.2,8.3333,7.0533,6.8,7.0,6.88,7.7,9.0,8.22,7.545,0.0001
474,NF4,Meta-cognition,54.6722,1780.1069,32.56,7,7,9,9,6,8,8,8,10,7,8,9,7,9,8,10,8,10,9,10,8,8,6,7,7,9,9,6,5,7,6,7,10,9,8,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,7.7,8.6667,8.0867,8.3,8.3333,8.3133,7.9,7.0,7.54,8.4,9.0,8.64,8.145,0.0001
475,NF4,Meta-cognition,54.8091,1790.1533,32.66,9,8,8,9,9,9,9,9,10,8,8,10,8,10,7,9,9,10,9,10,8,8,6,7,7,8,9,7,7,6,6,6,9,9,9,10,9,9,8,9,9,8,6,9,6,6,6,9,7,6,5,8,8.5,7.3333,8.0333,8.5,6.6667,7.7667,7.9,5.6667,7.0067,8.6,8.6667,8.6267,7.8583,0.0001
476,NF4,Meta-cognition,54.7696,1735.3044,31.68,8,8,9,9,7,8,9,9,9,8,9,8,9,10,9,9,10,10,9,10,9,9,6,8,7,8,8,7,6,6,5,7,10,10,10,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.6,8.3333,8.4933,8.2,7.0,7.72,8.5,9.0,8.7,8.355,0.0001
477,NF4,Meta-cognition,55.1717,1801.519,32.65,8,7,9,8,9,9,8,9,10,8,8,9,8,10,7,9,9,9,9,10,8,8,6,7,8,8,9,9,6,6,6,7,9,9,10,9,9,9,7,8,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.9,7.0,7.54,8.5,9.0,8.7,8.265,0.0001
478,NF4,Meta-cognition,55.8551,1834.6792,32.85,8,8,7,9,8,9,9,8,10,8,8,10,8,9,9,8,8,10,7,10,8,8,6,6,7,9,8,9,7,7,6,7,10,8,8,9,8,9,8,8,9,8,8,9,6,6,6,9,7,6,5,8,8.2,7.3333,7.8533,8.5,6.6667,7.7667,7.6,6.3333,7.0933,8.4,8.6667,8.5067,7.805,0.0001
479,NF4,Meta-cognition,55.8214,1835.6745,32.88,9,8,7,8,6,8,8,10,10,7,8,9,8,9,9,9,10,10,9,10,8,8,6,7,8,9,8,7,7,6,7,7,9,9,8,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.8,7.0,7.48,8.5,9.0,8.7,8.25,0.0001
480,NF4,Meta-cognition,55.0086,1739.8018,31.63,8,7,6,8,7,7,8,7,9,6,8,9,6,7,7,7,8,6,9,9,7,6,5,6,7,7,7,5,5,4,5,8,9,8,7,9,8,7,6,8,9,8,8,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.5,8.3333,7.2333,6.8,7.6667,7.1467,7.6,9.0,8.16,7.6117,0.0001
481,NF4,Meta-cognition,54.6573,1797.2986,32.88,8,9,7,8,7,8,8,8,10,8,8,10,8,10,7,9,9,10,9,10,8,9,6,7,7,9,8,8,6,6,5,7,10,9,9,8,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.6,8.3333,8.4933,7.5,7.0,7.3,8.4,9.0,8.64,8.205,0.0001
482,NF4,Meta-cognition,55.0632,1728.4797,31.39,8,6,7,8,7,5,7,8,9,5,6,8,7,8,7,8,9,8,7,9,7,7,5,6,5,7,6,7,7,5,5,5,9,6,8,7,8,7,6,8,9,8,6,9,8,8,7,9,9,9,8,9,7.6,8.6667,8.0267,6.4,8.3333,7.1733,6.4,7.0,6.64,7.4,9.0,8.04,7.47,0.0001
483,NF4,Meta-cognition,54.1387,1714.1701,31.66,8,8,8,9,6,8,8,7,10,8,6,9,8,10,7,8,9,10,9,10,8,8,6,7,6,8,9,7,7,6,4,7,10,10,10,9,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.5,8.3333,8.4333,7.5,7.0,7.3,8.2,9.0,8.52,8.13,0.0001
484,NF4,Meta-cognition,55.1534,1802.8256,32.69,8,8,9,8,7,8,8,8,10,9,9,9,9,10,8,9,10,10,9,10,8,7,6,6,8,8,8,7,7,7,5,8,10,9,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.5,8.3333,8.4333,7.9,7.6667,7.8067,8.3,9.0,8.58,8.3617,0.0001
